time,direct_radiation_s1,wind_direction_80m_s1,wind_speed_80m_s1,temperature_2m_s1,relative_humidity_2m_s1,precipitation_s1,direct_radiation_s2,wind_direction_80m_s2,wind_speed_80m_s2,temperature_2m_s2,relative_humidity_2m_s2,precipitation_s2,direct_radiation_s3,wind_direction_80m_s3,wind_speed_80m_s3,temperature_2m_s3,relative_humidity_2m_s3,precipitation_s3,real_power
2024/1/5 15:00,105,262.61404,19.602652,-6.75,69,0,116.302765,297,28.8,-4.9,44,0,99,292.9058,27.748037,-5.95,47,0,64.04
2024/1/5 15:15,90,266.76038,19.110542,-7.1,70,0,96.02432,298,29.16,-5.1,45,0,75,294.1932,27.231804,-6,47,0,70.04
2024/1/5 15:30,75,274.31595,19.134262,-7.55,72,0,78.18037,299,29.16,-5.35,47,0,56,293.80594,26.7565,-6.1,48,0,84.54
2024/1/5 15:45,61,281.72507,19.48661,-8.05,74,0,62.6398,300,29.16,-5.65,48,0,40,294.44394,26.099379,-6.2,48,0,97.84
2024/1/5 16:00,49,287.47485,20.380579,-8.5,75,0,48.419205,301,29.16,-5.95,49,0,28,294.77512,25.772078,-6.4,49,0,99.44
2024/1/5 16:15,36,292.69382,21.461555,-9,76,0,35.579285,303,29.16,-6.25,50,0,19,295.84433,25.600533,-6.65,50,0,97.64
2024/1/5 16:30,25,296.1615,22.862123,-9.55,77,0,24.224232,304,29.519999,-6.6,51,0,12,296.92758,25.43802,-6.95,51,0,99.54
2024/1/5 16:45,15,299.21915,24.33664,-10.05,78,0,13.807957,305,29.519999,-6.9,52,0,7,298.0244,25.284714,-7.25,52,0,90.24
2024/1/5 17:00,7,301.23917,25.683926,-10.35,78,0,5.357662,306,29.519999,-7.2,53,0,3,298.7397,25.455843,-7.6,53,0,80.04
2024/1/5 17:15,0,301.35703,26.980793,-10.5,78,0,0,306,29.519999,-7.45,54,0,0,299.44534,25.630886,-7.95,54,0,82.04
2024/1/5 17:30,0,300.20316,27.908709,-10.45,77,0,0,305,29.519999,-7.8,54,0,0,299.74478,26.121714,-8.3,56,0,90.64
2024/1/5 17:45,0,298.84256,28.357855,-10.35,77,0,0,305,29.88,-8.1,55,0,0,300.0332,26.61323,-8.65,57,0,92.24
2024/1/5 18:00,0,298.4428,29.47826,-10.35,76,0,0,304,29.88,-8.45,55,0,0,299.64978,26.925497,-9,58,0,101.74
2024/1/5 18:15,0,298.9887,30.45566,-10.5,76,0,0,304,29.88,-8.8,56,0,0,298.61035,27.06472,-9.35,59,0,106.34
2024/1/5 18:30,0,300.6299,31.796375,-10.65,75,0,0,304,29.88,-9.2,56,0,0,297.58194,27.212759,-9.7,60,0,107.64
2024/1/5 18:45,0,301.60745,32.97097,-10.85,75,0,0,303,29.88,-9.55,57,0,0,296.56497,27.36947,-10.05,61,0,99.44
2024/1/5 19:00,0,302.84503,33.851486,-11.05,75,0,0,303,29.88,-9.95,57,0,0,295.5599,27.534704,-10.3,62,0,88.04
2024/1/5 19:15,0,303.5245,34.54687,-11.25,75,0,0,302,29.88,-10.3,58,0,0,295.5599,27.534704,-10.45,62,0,82.44
2024/1/5 19:30,0,304.01938,34.746994,-11.5,75,0,0,302,29.88,-10.7,59,0,0,296.89615,27.852928,-10.5,62,0,99.34
2024/1/5 19:45,0,304.50858,34.94968,-11.7,75,0,0,301,29.88,-11.05,59,0,0,297.5527,28.017622,-10.55,61,0,126.64
2024/1/5 20:00,0,304.65842,35.450405,-11.9,75,0,0,301,29.88,-11.4,60,0,0,297.5527,28.017622,-10.65,61,0,137.74
2024/1/5 20:15,0,304.33026,35.747112,-12.05,75,0,0,301,29.88,-11.7,61,0,0,296.56497,28.174458,-10.85,61,0,108.74
2024/1/5 20:30,0,303.5305,35.844864,-12.2,76,0,0,301,30.239998,-12.1,62,0,0,294.97388,28.99062,-11.1,61,0,88.74
2024/1/5 20:45,0,302.7352,35.949562,-12.35,76,0,0,300,30.239998,-12.45,63,0,0,293.7495,29.49804,-11.35,61,0,95.34
2024/1/5 21:00,0,302.42752,36.25291,-12.45,76,0,0,300,30.239998,-12.8,64,0,0,292.56705,30.018473,-11.6,62,0,90.74
2024/1/5 21:15,0,302.6003,36.74999,-12.6,75,0,0,300,30.599998,-13.15,65,0,0,292.05112,30.684587,-11.8,63,0,79.14
2024/1/5 21:30,0,303.6901,37.641953,-12.7,75,0,0,300,30.599998,-13.55,66,0,0,291.80148,31.018547,-12,64,0,73.24
2024/1/5 21:45,0,304.28693,38.342957,-12.8,74,0,0,299,30.960001,-13.9,67,0,0,291.92184,31.82082,-12.2,65,0,77.74
2024/1/5 22:00,0,304.72906,38.546906,-12.95,73,0,0,299,30.960001,-14.2,68,0,0,292.27594,32.28981,-12.4,66,0,87.84
2024/1/5 22:15,0,304.90256,37.75025,-13.2,73,0,0,299,31.319998,-14.5,70,0,0,293.1986,32.90014,-12.6,67,0,106.44
2024/1/5 22:30,0,305.40695,36.659946,-13.45,73,0,0,299,31.319998,-14.8,70,0,0,294.34106,33.190357,-12.75,68,0,122.24
2024/1/5 22:45,0,305.46994,35.362556,-13.75,74,0,0,298,31.68,-15.05,71,0,0,296.01672,33.64989,-12.95,68,0,139.24
2024/1/5 23:00,0,305.67648,34.567497,-13.95,74,0,0,298,31.68,-15.3,72,0,0,297.10803,33.971867,-13.15,69,0,149.04
2024/1/5 23:15,0,306.51114,34.488674,-14.15,74,0,0,298,32.039997,-15.45,73,0,0,297.9289,33.818928,-13.35,69,0,150.24
2024/1/5 23:30,0,307.46063,34.921856,-14.3,75,0,0,299,32.039997,-15.6,73,0,0,299.5922,33.53415,-13.6,69,0,158.64
2024/1/5 23:45,0,308.38657,35.364388,-14.4,75,0,0,299,32.399998,-15.75,73,0,0,299.8988,33.221584,-13.8,69,0,176.54
2024/1/6 0:00,0,308.84085,35.58905,-14.5,75,0,0,300,32.399998,-15.8,74,0,0,300.52963,32.59939,-14.05,69,0,183.74
2024/1/6 0:15,0,309.28937,35.815926,-14.55,75,0,0,300,32.760002,-15.9,74,0,0,300.3026,32.10667,-14.2,69,0,182.84
2024/1/6 0:30,0,309.28937,35.815926,-14.6,75,0,0,301,33.12,-15.95,74,0,0,299.24872,30.945345,-14.4,69,0,178.64
2024/1/6 0:45,0,309.73224,36.04497,-14.65,74,0,0,301,33.12,-16,74,0,0,298.3929,30.282827,-14.55,70,0,165.34
2024/1/6 1:00,0,309.3693,36.322556,-14.65,74,0,0,301,33.48,-16.05,75,0,0,296.56497,29.784426,-14.75,70,0,155.14
2024/1/6 1:15,0,309.01184,36.601574,-14.7,74,0,0,302,33.48,-16.05,75,0,0,294.67685,29.317352,-15,70,0,133.24
2024/1/6 1:30,0,308.74597,37.388042,-14.75,74,0,0,302,33.839996,-16.15,75,0,0,292.45697,29.215502,-15.25,71,0,123.84
2024/1/6 1:45,0,308.0657,37.952263,-14.85,75,0,0,303,33.839996,-16.2,75,0,0,290.88586,29.28418,-15.5,71,0,120.84
2024/1/6 2:00,0,307.73312,38.236336,-14.9,75,0,0,303,33.839996,-16.3,75,0,0,289.32327,29.374763,-15.75,72,0,120.44
2024/1/6 2:15,0,307.40543,38.52168,-15,75,0,0,303,33.839996,-16.4,75,0,0,288.658,29.257614,-15.9,73,0,112.84
2024/1/6 2:30,0,307.5042,39.02639,-15.05,75,0,0,303,33.839996,-16.5,75,0,0,288.658,29.257614,-16.05,73,0,92.34
2024/1/6 2:45,0,307.18478,39.31259,-15.15,76,0,0,304,33.48,-16.65,75,0,0,289.32327,29.374763,-16.2,74,0,102.44
2024/1/6 3:00,0,307.18478,39.31259,-15.25,76,0,0,304,33.48,-16.8,75,0,0,289.32327,29.374763,-16.35,74,0,113.44
2024/1/6 3:15,0,307.18478,39.31259,-15.4,77,0,0,304,33.12,-16.95,75,0,0,289.32327,29.374763,-16.5,74,0,111.74
2024/1/6 3:30,0,307.08258,38.808266,-15.55,77,0,0,304,33.12,-17.1,76,0,0,289.9832,29.495842,-16.6,74,0,145.64
2024/1/6 3:45,0,307.40543,38.52168,-15.75,78,0,0,304,32.760002,-17.25,76,0,0,290.88586,29.28418,-16.75,74,0,165.44
2024/1/6 4:00,0,307.30402,38.01709,-15.85,78,0,0,304,32.399998,-17.35,75,0,0,290.88586,29.28418,-16.9,74,0,173.14
2024/1/6 4:15,0,307.1999,37.51262,-15.95,78,0,0,305,32.039997,-17.45,75,0,0,290.88586,29.28418,-17,74,0,173.94
2024/1/6 4:30,0,307.53488,37.226505,-16.05,78,0,0,305,32.039997,-17.55,75,0,0,290.88586,29.28418,-17.15,74,0,174.24
2024/1/6 4:45,0,307.77576,36.43655,-16.1,77,0,0,305,31.68,-17.6,75,0,0,291.1399,28.948118,-17.25,74,0,175.34
2024/1/6 5:00,0,307.67365,35.931534,-16.15,77,0,0,305,31.68,-17.65,75,0,0,291.1399,28.948118,-17.4,74,0,168.84
2024/1/6 5:15,0,307.56866,35.426632,-16.25,77,0,0,306,31.68,-17.6,75,0,0,291.1399,28.948118,-17.5,74,0,162.84
2024/1/6 5:30,0,308.2902,34.858707,-16.3,78,0,0,306,31.68,-17.6,75,0,0,291.39987,28.61264,-17.65,74,0,157.64
2024/1/6 5:45,0,308.19098,34.353127,-16.35,78,0,0,307,31.319998,-17.5,74,0,0,290.98495,28.146843,-17.75,74,0,148.24
2024/1/6 6:00,0,308.08884,33.84766,-16.4,78,0,0,308,31.319998,-17.45,74,0,0,290.98495,28.146843,-17.9,74,0,149.84
2024/1/6 6:15,0,307.98355,33.342297,-16.45,78,0,0,308,31.319998,-17.35,74,0,0,290.98495,28.146843,-18,74,0,150.54
2024/1/6 6:30,0,306.99536,32.90408,-16.45,78,0,0,309,31.319998,-17.2,74,0,0,290.29764,28.019936,-18.15,75,0,132.14
2024/1/6 6:45,0,306.4914,32.688713,-16.45,77,0,0,310,31.319998,-17.1,73,0,0,290.55612,27.682571,-18.3,75,0,102.34
2024/1/6 7:00,0,306.3573,32.185287,-16.5,77,0,0,310,31.319998,-16.95,73,0,0,289.85532,27.558228,-18.35,75,0,66.44
2024/1/6 7:15,0,306.21893,31.682043,-16.6,77,0,0,311,31.319998,-16.8,72,0,0,288.6768,26.980793,-18.3,75,0,30.34
2024/1/6 7:30,0,306.60718,31.39233,-16.7,77,0,0,312,31.319998,-16.65,72,0,0,287.44727,26.415268,-18.25,75,0,17.24
2024/1/6 7:45,0,307.40543,30.817343,-16.8,78,0,0,312,30.960001,-16.45,71,0,0,286.16458,25.862436,-18.15,74,0,16.14
2024/1/6 8:00,0,307.8158,30.532158,-16.85,78,0,0,313,30.960001,-16.3,70,0,0,285.61105,25.417631,-18.05,74,0,21.94
2024/1/6 8:15,7,307.6943,30.027107,-16.85,78,0,8.60358,313,30.599998,-16.1,69,0,12,284.8265,25.323128,-18,74,0,21.34
2024/1/6 8:30,15,307.6943,30.027107,-16.8,78,0,20.405613,314,30.599998,-15.85,68,0,27,284.8265,25.323128,-17.95,74,0,18.04
2024/1/6 8:45,25,307.56866,29.522196,-16.7,78,0,34.61108,314,30.239998,-15.65,67,0,45,285.61105,25.417631,-17.9,74,0,18.54
2024/1/6 9:00,37,307.56866,29.522196,-16.6,78,0,50.14615,314,29.88,-15.4,65,0,70,285.83246,25.071096,-17.75,73,0,21.84
2024/1/6 9:15,49,307.56866,29.522196,-16.45,78,0,66.63191,315,29.16,-15.15,64,0,101,286.06006,24.72495,-17.5,72,0,26.14
2024/1/6 9:30,63,307.56866,29.522196,-16.25,78,0,84.703354,315,28.8,-14.85,62,0,136,287.3541,24.1388,-17.15,71,0,41.24
2024/1/6 9:45,78,307.99878,29.237675,-16.05,77,0,103.29503,315,28.44,-14.6,61,0,169,287.87878,23.452555,-16.75,69,0,43.54
2024/1/6 10:00,93,308.5505,29.460672,-15.85,77,0,124.252525,316,28.08,-14.35,59,0,200,288.99673,23.224882,-16.4,68,0,48.54
2024/1/6 10:15,108,309.09384,29.68636,-15.7,76,0,146.59558,316,27.72,-14.05,58,0,230,289.8322,23.34455,-16,67,0,49.24
2024/1/6 10:30,123,310.60123,29.871325,-15.5,75,0,171.32768,316,27.359999,-13.8,57,0,258,290.659,23.469128,-15.6,66,0,45.74
2024/1/6 10:45,137,311.57602,29.836594,-15.35,74,0,197.32391,317,27,-13.55,55,0,284,292.28564,23.73271,-15.25,66,0,58.44
2024/1/6 11:00,148,312.08908,30.0767,-15.15,73,0,222.28786,317,27,-13.35,54,0,307,293.08514,23.871555,-14.85,65,0,57.94
2024/1/6 11:15,159,312.08908,30.0767,-15,72,0,248.08833,317,27,-13.1,53,0,327,293.87527,24.014996,-14.45,64,0,50.94
2024/1/6 11:30,168,312.03897,29.568253,-14.8,72,0,271.3302,316,27,-12.85,52,0,344,294.22772,23.686249,-14.05,63,0,45.84
2024/1/6 11:45,175,312.03897,29.568253,-14.6,72,0,291.82275,316,26.64,-12.6,50,0,358,295.38788,23.510508,-13.7,63,0,60.44
2024/1/6 12:00,181,311.51663,29.328403,-14.4,71,0,308.45926,315,27,-12.35,49,0,368,296.17523,23.667091,-13.35,62,0,54.34
2024/1/6 12:15,185,311.51663,29.328403,-14.25,70,0,320.30865,315,27,-12.1,48,0,375,296.9521,23.828083,-13.05,61,0,38.74
2024/1/6 12:30,187,311.51663,29.328403,-14.05,70,0,327.44702,314,27,-11.85,47,0,377,298.4741,24.162947,-12.75,61,0,37.44
2024/1/6 12:45,187,311.51663,29.328403,-13.85,69,0,329.12213,314,27,-11.65,46,0,376,299.63828,24.023088,-12.5,60,0,32.44
2024/1/6 13:00,184,311.51663,29.328403,-13.7,68,0,324.59583,313,27,-11.45,45,0,372,301.10873,24.387178,-12.3,60,0,31.64
2024/1/6 13:15,180,311.51663,29.328403,-13.55,67,0,315.54913,313,27.359999,-11.25,44,0,363,302.98853,24.464113,-12.05,60,0,26.54
2024/1/6 13:30,173,311.98712,29.05983,-13.4,66,0,302.8498,312,27.359999,-11.1,43,0,348,304.3804,24.863466,-11.85,60,0,21.64
2024/1/6 13:45,166,311.98712,29.05983,-13.25,65,0,285.65442,312,27.72,-11.05,43,0,324,306.20953,24.985659,-11.65,60,0,19.94
2024/1/6 14:00,156,311.93344,28.551426,-13.15,65,0,264.88174,311,27.72,-11,42,0,290,307.36673,24.912935,-11.55,60,0,20.94
2024/1/6 14:15,146,311.87778,28.04305,-13.1,66,0,242.51414,311,28.08,-11,41,0,252,308.5302,24.850431,-11.45,60,0,30.44
2024/1/6 14:30,134,311.82007,27.534704,-13,67,0,218.76529,311,28.08,-11,41,0,217,309.05313,24.569836,-11.4,59,0,36.04
2024/1/6 14:45,121,311.18582,26.787966,-13,68,0,194.79216,311,28.44,-11.1,40,0,189,309.05313,24.569836,-11.4,59,0,38.14
2024/1/6 15:00,108,311.112,26.28,-13,69,0,169.84094,311,28.8,-11.2,40,0,167,309.5881,24.29133,-11.45,59,0,37.64
2024/1/6 15:15,94,309.90784,25.812277,-13.1,70,0,145.98524,311,29.519999,-11.3,39,0,147,309.5881,24.29133,-11.5,59,0,37.34
2024/1/6 15:30,79,308.15726,25.63847,-13.25,71,0,123.34015,311,29.88,-11.5,39,0,126,310.13544,24.014996,-11.55,59,0,41.64
2024/1/6 15:45,65,307.5192,25.41763,-13.45,71,0,101.98702,311,30.239998,-11.65,39,0,100,310.13544,24.014996,-11.65,60,0,37.74
2024/1/6 16:00,51,305.72748,25.277023,-13.7,72,0,80.44026,311,30.239998,-11.85,39,0,73,310.69543,23.740902,-11.8,60,0,28.14
2024/1/6 16:15,37,305.0595,25.068514,-14.05,73,0,60.602814,311,30.599998,-12.1,39,0,49,311.2685,23.469128,-11.95,60,0,20.64
2024/1/6 16:30,26,303.91745,25.1614,-14.45,74,0,41.356396,311,30.599998,-12.3,39,0,30,312.45514,22.932877,-12.2,61,0,17.74
2024/1/6 16:45,16,303.23172,24.962307,-14.9,74,0,24.504932,311,30.599998,-12.55,39,0,17,313.0251,22.159746,-12.45,61,0,15.34
2024/1/6 17:00,8,302.09256,25.071098,-15.25,75,0,9.429623,311,30.239998,-12.85,40,0,7,313.66785,21.897945,-12.7,62,0,12.24
2024/1/6 17:15,0,300.96368,25.189713,-15.6,75,0,0,311,29.88,-13.1,41,0,0,314.32605,21.638964,-12.95,63,0,9.54
2024/1/6 17:30,0,299.44534,25.630886,-15.95,76,0,0,311,29.16,-13.45,42,0,0,315.0001,21.382906,-13.25,64,0,8.74
2024/1/6 17:45,0,298.35486,25.772078,-16.25,76,0,0,311,28.08,-13.75,44,0,0,315.6902,21.129883,-13.55,65,0,9.54
2024/1/6 18:00,0,297.27667,25.9225,-16.45,76,0,0,310,27.359999,-14.15,46,0,0,316.3971,20.88,-13.8,66,0,15.44
2024/1/6 18:15,0,296.91647,26.242987,-16.6,76,0,0,310,26.28,-14.5,48,0,0,315.70724,20.620804,-14,67,0,19.44
2024/1/6 18:30,0,297.6129,26.407907,-16.7,76,0,0,310,25.199999,-14.9,50,0,0,314.29276,20.620804,-14.15,67,0,23.84
2024/1/6 18:45,0,298.30066,26.576681,-16.75,76,0,0,310,23.759998,-15.3,52,0,0,312.8789,20.633371,-14.35,67,0,26.64
2024/1/6 19:00,0,298.9796,26.749235,-16.8,76,0,0,310,22.68,-15.75,54,0,0,311.37842,20.150354,-14.55,68,0,28.04
2024/1/6 19:15,0,298.9796,26.749235,-16.85,76,0,0,310,21.599998,-16.15,56,0,0,309.8055,19.681828,-14.8,69,0,26.24
2024/1/6 19:30,0,299.64978,26.925497,-16.9,75,0,0,309,20.519999,-16.55,58,0,0,307.97165,18.723461,-15.15,69,0,21.14
2024/1/6 19:45,0,298.9796,26.749235,-16.95,75,0,0,309,19.44,-16.9,59,0,0,305.2725,18.079027,-15.45,70,0,20.24
2024/1/6 20:00,0,298.9796,26.749235,-17,74,0,0,309,18.72,-17.3,61,0,0,302.38065,17.477621,-15.75,71,0,23.04
2024/1/6 20:15,0,298.67307,26.260265,-17.1,73,0,0,306,18,-17.65,62,0,0,300.34317,17.10284,-15.95,72,0,18.14
2024/1/6 20:30,0,297.97937,26.089447,-17.15,73,0,0,304,17.28,-18,64,0,0,298.70584,17.238699,-16.1,73,0,12.94
2024/1/6 20:45,0,296.92758,25.43802,-17.25,72,0,0,301,16.56,-18.4,65,0,0,296.02954,17.22742,-16.25,73,0,10.44
2024/1/6 21:00,0,296.56497,24.95452,-17.4,72,0,0,298,15.84,-18.75,66,0,0,294.94388,17.072504,-16.45,74,0,9.24
2024/1/6 21:15,0,296.18805,24.472057,-17.6,72,0,0,296,15.4800005,-19.15,67,0,0,293.83875,16.92383,-16.65,75,0,8.44
2024/1/6 21:30,0,296.18805,24.472057,-17.9,72,0,0,293,14.759999,-19.5,68,0,0,292.71445,16.78156,-16.85,75,0,11.64
2024/1/6 21:45,0,296.18805,24.472057,-18.15,72,0,0,290,14.4,-19.85,69,0,0,290.85452,16.179985,-17.05,76,0,12.34
2024/1/6 22:00,0,295.79596,23.990698,-18.35,72,0,0,288,13.679999,-20.2,70,0,0,289.6539,16.055353,-17.25,76,0,13.74
2024/1/6 22:15,0,294.5901,23.358425,-18.55,72,0,0,285,13.32,-20.55,71,0,0,287.5925,15.484185,-17.4,76,0,13.34
2024/1/6 22:30,0,293.31772,22.73707,-18.65,71,0,0,282,12.959999,-20.85,72,0,0,285.3763,14.934577,-17.55,76,0,12.74
2024/1/6 22:45,0,291.4478,21.659916,-18.75,71,0,0,280,12.599999,-21.1,72,0,0,284.03625,14.84318,-17.7,76,0,10.34
2024/1/6 23:00,0,289.9832,21.068459,-18.85,70,0,0,277,12.24,-21.4,73,0,0,281.59213,14.332341,-17.85,76,0,5.84
2024/1/6 23:15,0,288.43503,20.49156,-18.9,69,0,0,276,11.879999,-21.6,73,0,0,280.17545,14.264361,-17.95,76,0,2.84
2024/1/6 23:30,0,285.80258,19.829433,-18.95,69,0,0,276,11.879999,-21.8,74,0,0,278.74606,14.205182,-18.05,76,0,2.34
2024/1/6 23:45,0,282.99463,19.211996,-19,68,0,0,275,11.879999,-22,74,0,0,277.49576,13.797912,-18.15,75,0,3.14
2024/1/7 0:00,0,281.3099,18.35647,-19,68,0,0,274,11.879999,-22.15,74,0,0,276.0089,13.75558,-18.25,75,0,2.94
2024/1/7 0:15,0,279.46225,17.518356,-19.05,68,0,0,274,11.879999,-22.3,74,0,0,274.63538,13.363711,-18.3,75,0,4.94
2024/1/7 0:30,0,277.59454,16.343367,-19.1,68,0,0,273,11.879999,-22.4,74,0,0,274.76355,13.004921,-18.4,75,0,4.94
2024/1/7 0:45,0,275.31445,15.546833,-19.15,68,0,0,272,11.879999,-22.55,74,0,0,274.89902,12.6462,-18.5,74,0,2.94
2024/1/7 1:00,0,272.86234,14.417988,-19.15,68,0,0,272,11.879999,-22.65,74,0,0,273.3664,12.261158,-18.6,74,0,2.14
2024/1/7 1:15,0,270,13.32,-19.2,68,0,0,271,11.879999,-22.75,74,0,0,270,11.879999,-18.75,74,0,1.54
2024/1/7 1:30,0,265.10098,12.6462,-19.25,68,0,0,270,11.879999,-22.85,74,0,0,268.2101,11.525623,-18.95,73,0,0.64
2024/1/7 1:45,0,261.11942,11.659777,-19.25,67,0,0,270,11.5199995,-23,74,0,0,264.2895,10.853866,-19.15,73,0,1.34
2024/1/7 2:00,0,255.06853,11.177405,-19.25,67,0,0,269,11.5199995,-23.15,74,0,0,260.21765,10.594036,-19.3,72,0,0.74
2024/1/7 2:15,0,249.22766,11.165805,-19.25,67,0,0,267,11.159999,-23.3,74,0,0,257.90524,10.308831,-19.35,71,0,0.54
2024/1/7 2:30,0,243.43501,11.269782,-19.25,67,0,0,265,10.799999,-23.45,74,0,0,257.00537,9.605998,-19.4,69,0,2.34
2024/1/7 2:45,0,238.73633,11.792404,-19.2,67,0,0,263,10.440001,-23.65,74,0,0,253.73972,9,-19.4,68,0,1.14
2024/1/7 3:00,0,235.84026,12.181624,-19.15,67,0,0,261,10.08,-23.8,74,0,0,253.0724,8.654986,-19.5,67,0,0
2024/1/7 3:15,0,233.13002,12.599998,-19.15,67,0,0,259,9.36,-24,74,0,0,252.3498,8.311245,-19.6,66,0,-0.1
2024/1/7 3:30,0,231.58191,13.324863,-19.1,67,0,0,257,9,-24.15,74,0,0,250.70985,7.628263,-19.75,66,0,0
2024/1/7 3:45,0,230.38934,13.551501,-19.05,68,0,0,254,8.28,-24.35,74,0,0,249.77505,7.289444,-19.9,66,0,0.44
2024/1/7 4:00,0,229.23648,13.783817,-19,68,0,0,252,7.92,-24.5,73,0,0,248.74942,6.9527545,-20.1,66,0,1.24
2024/1/7 4:15,0,227.12111,13.755579,-19,68,0,0,250,7.5599995,-24.6,73,0,0,244.7989,6.763786,-20.3,66,0,1.34
2024/1/7 4:30,0,227.12111,13.755579,-19,69,0,0,248,7.2,-24.7,73,0,0,239.03632,6.297428,-20.55,66,0,1.34
2024/1/7 4:45,0,226.08084,13.493999,-18.95,70,0,0,246,7.2,-24.75,73,0,0,234.46223,6.193674,-20.85,67,0,1.84
2024/1/7 5:00,0,223.91916,13.493999,-18.95,70,0,0,244,7.2,-24.75,73,0,0,229.76372,6.1305785,-21.1,67,0,3.04
2024/1/7 5:15,0,222.87889,13.755579,-18.95,70,0,0,240,7.5599995,-24.7,73,0,0,224.9999,6.1094027,-21.35,68,0,1.84
2024/1/7 5:30,0,220.76352,13.783817,-18.95,71,0,0,237,7.92,-24.65,73,0,0,220.23628,6.1305785,-21.6,68,0,0
2024/1/7 5:45,0,220.91429,14.291592,-18.95,71,0,0,233,8.28,-24.6,73,0,0,217.56866,5.904439,-21.85,69,0,0.44
2024/1/7 6:00,0,219.98683,14.565548,-18.9,71,0,0,229,9,-24.5,73,0,0,212.73521,5.991594,-22.05,70,0,0
2024/1/7 6:15,0,220.15593,15.072783,-18.85,71,0,0,226,9.72,-24.35,73,0,0,208.07239,6.12,-22.2,71,0,0
2024/1/7 6:30,0,219.47243,15.856354,-18.8,71,0,0,222,10.440001,-24.2,73,0,0,208.07239,6.12,-22.35,71,0,-0.4
2024/1/7 6:45,0,220.60121,16.595179,-18.7,70,0,0,218,11.159999,-24.05,73,0,0,206.56499,6.439876,-22.45,72,0,-0.7
2024/1/7 7:00,0,219.95749,17.377226,-18.6,70,0,0,215,11.879999,-23.8,73,0,0,202.38017,6.6185193,-22.6,73,0,0.84
2024/1/7 7:15,0,220.97165,18.11841,-18.55,70,0,0,211,12.599999,-23.55,73,0,0,198.43504,6.830519,-22.8,74,0,3.44
2024/1/7 7:30,0,220.36446,18.899143,-18.5,69,0,0,207,12.959999,-23.3,72,0,0,194.03627,7.42159,-23.05,76,0,12.44
2024/1/7 7:45,0,221.2846,19.64228,-18.4,69,0,0,204,13.679999,-22.95,72,0,0,190.78426,7.69592,-23.25,77,0,25.54
2024/1/7 8:00,0,220.71075,20.421871,-18.25,68,0,0,200,14.04,-22.6,71,0,0,190.3048,8.049845,-23.35,78,0,33.04
2024/1/7 8:15,8,220.17917,21.203358,-18,68,0,10.940321,201,14.4,-22.15,70,0,11,190.3048,8.049845,-23.3,78,0,37.54
2024/1/7 8:30,16,219.68541,21.986542,-17.7,67,0,27.780727,202,14.4,-21.7,69,0,24,190.3048,8.049845,-23.2,78,0,45.74
2024/1/7 8:45,26,219.22566,22.771244,-17.35,67,0,47.011684,204,14.4,-21.15,67,0,40,193.39252,7.771331,-23,78,0,50.64
2024/1/7 9:00,37,218.10762,23.333443,-16.95,66,0,68.28689,205,14.759999,-20.6,66,0,64,193.39252,7.771331,-22.65,77,0,45.34
2024/1/7 9:15,51,217.04256,23.904108,-16.55,66,0,90.43237,206,14.759999,-19.95,64,0,94,193.39252,7.771331,-22.1,76,0,46.44
2024/1/7 9:30,66,215.83774,23.979893,-16.05,65,0,113.54321,207,14.4,-19.35,62,0,127,193.39252,7.771331,-21.4,74,0,49.34
2024/1/7 9:45,80,214.641,24.066206,-15.6,65,0,136.52089,208,14.4,-18.65,60,0,159,190.78426,7.69592,-20.6,72,0,44.64
2024/1/7 10:00,95,213.45334,24.162947,-15.1,64,0,159.79715,209,14.4,-18,59,0,190,191.30989,7.342588,-19.8,70,0,37.44
2024/1/7 10:15,110,212.98853,24.464113,-14.65,63,0,183.19058,211,14.4,-17.3,57,0,218,191.88864,6.9899354,-18.95,68,0,35.64
2024/1/7 10:30,126,212.27562,24.26998,-14.25,63,0,205.65451,212,14.759999,-16.6,55,0,245,190.00792,6.2145634,-18.05,67,0,35.94
2024/1/7 10:45,140,211.82741,24.57511,-13.8,62,0,227.9053,213,14.759999,-15.9,53,0,271,190.6196,5.8603754,-17.15,65,0,37.44
2024/1/7 11:00,151,211.82741,24.57511,-13.35,61,0,247.97908,214,15.119999,-15.25,52,0,293,191.30989,5.506941,-16.25,63,0,42.04
2024/1/7 11:15,163,211.39021,24.881702,-12.9,60,0,266.64395,214,15.4800005,-14.5,51,0,313,191.30989,5.506941,-15.3,61,0,38.74
2024/1/7 11:30,173,211.39021,24.881702,-12.45,60,0,282.85196,214,15.84,-13.7,49,0,329,190.6196,5.8603754,-14.3,59,0,32.04
2024/1/7 11:45,181,210.96368,25.189713,-12.05,59,0,297.43915,214,16.56,-12.85,48,0,343,190.00792,6.2145634,-13.35,57,0,27.94
2024/1/7 12:00,186,210.5475,25.49908,-11.65,59,0,307.51062,214,16.919998,-11.95,46,0,353,189.46225,6.5693827,-12.5,55,0,31.04
2024/1/7 12:15,191,210.1413,25.809765,-11.35,59,0,314.8813,214,17.64,-11.1,45,0,360,191.88864,6.9899354,-11.7,53,0,38.44
2024/1/7 12:30,193,210.03319,26.61323,-11.05,59,0,318.57574,214,18,-10.2,43,0,364,194.03627,7.42159,-11,50,0,37.74
2024/1/7 12:45,193,209.27516,27.238941,-10.8,59,0,317.63565,213,18.72,-9.35,42,0,364,197.6502,8.311245,-10.3,48,0,40.64
